Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,Capacity.MW,PowerOutput.MWy,PrimaryEnergyInputToPower.MWy,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW
mex.ore,MEX,ore,2018,2852,5999,951,684.8173515981736,3783.874184046673,0.6523783664395565,0.1639620654142674,0,NA,NA,NA,NA,NA
mex.ore,MEX,ore,2018,2852,5999,951,684.8173515981736,3783.874184046673,0.6523783664395565,0.1639620654142674,0,0.13772122408175497,4.6666666666666666e-4,4.6666666666666666e-4,0.1372545574150883,4890
mex.bio,MEX,bio,2018,1817,1813,828.06,206.9634703196347,2410.69403661038,0.2750411452989587,0.09447510439628017,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
mkd.coa,MKD,coa,2018,751,2848,675,325.11415525114154,996.3848219561891,0.48169705733130386,0.326325237532499,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
mkd.nga,MKD,nga,2018,141,746,220,85.15981735159818,187.07091863624856,0.38702573682025737,0.45515178265638784,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
mkd.oil,MKD,oil,2018,13,47,91,5.365296803652968,17.247673349441357,0.05955893421646846,0.3142373411121087,0,NA,NA,NA,NA,NA
mkd.nuc,MKD,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
mkd.wnd,MKD,wnd,2018,8,97,36.8,11.073059360730594,10.613952830425449,0.3019468433591424,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
mkd.sol,MKD,sol,2018,2,23,21,2.625570776255708,2.653488207606362,0.12388019134594476,0.9804015751068916,0,0.07744859670739546,0,0,0.07744859670739546,965
mkd.hyd,MKD,hyd,2018,154,1791,673.735,204.45205479452054,204.31859198568992,0.3035227222550985,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
mkd.ore,MKD,ore,2018,19,54,0,6.164383561643835,25.208137972260445,NA,NA,0,NA,NA,NA,NA,NA
mkd.ore,MKD,ore,2018,19,54,0,6.164383561643835,25.208137972260445,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
mkd.bio,MKD,bio,2018,-0,0,6.170091324200913,0,-0,1,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
mlt.coa,MLT,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
mlt.nga,MLT,nga,2018,292,1745,288.28,199.20091324200914,387.409278310529,0.6713839459100204,0.49959196839834813,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
mlt.oil,MLT,oil,2018,5,18,306.72,2.0547945205479454,6.633720519015907,0.025723340550660632,NA,0,NA,NA,NA,NA,NA
mlt.nuc,MLT,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
mlt.wnd,MLT,wnd,2018,-0,0,0.1,0,-0,0.06621004566210045,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
mlt.sol,MLT,sol,2018,16,190,131.3,21.689497716894977,21.227905660850897,0.1593559487666364,0.9856571066097656,0,0.07744859670739546,0,0,0.07744859670739546,965
mlt.hyd,MLT,hyd,2018,-0,0,0,0,-0,0.64,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
mlt.ore,MLT,ore,2018,1,9,0,1.0273972602739727,1.326744103803181,NA,NA,0,NA,NA,NA,NA,NA
mlt.ore,MLT,ore,2018,1,9,0,1.0273972602739727,1.326744103803181,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
mlt.bio,MLT,bio,2018,-0,0,1.0767123287671232,0,-0,1,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
mmr.coa,MMR,coa,2018,467,1543,160,176.1415525114155,619.5894964760856,0.7092885987442923,0.18316349202905993,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
mmr.nga,MMR,nga,2018,2858,8798,1995,1004.337899543379,3791.8346486694923,0.5396168102905666,0.2839088821838324,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
mmr.oil,MMR,oil,2018,21,77,729,8.789954337899543,27.861626179866803,0.013006777282948433,0.34032258483609934,0,NA,NA,NA,NA,NA
mmr.nuc,MMR,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
mmr.wnd,MMR,wnd,2018,-0,0,0.00228310502283105,0,-0,1,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
mmr.sol,MMR,sol,2018,1,10,48,1.1415525114155252,1.326744103803181,0.030681126331811266,1,0,0.07744859670739546,0,0,0.07744859670739546,965
mmr.hyd,MMR,hyd,2018,1215,14126,3255,1612.5570776255709,1611.9940861208654,0.5069074974223008,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
mmr.ore,MMR,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
mmr.ore,MMR,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
mmr.bio,MMR,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
mne.coa,MNE,coa,2018,354,1555,225,177.51141552511416,469.66741274632614,0.8037519533231862,0.385047343268402,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
mne.nga,MNE,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
mne.oil,MNE,oil,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
mne.nuc,MNE,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
mne.wnd,MNE,wnd,2018,12,143,118,16.32420091324201,15.920929245638174,0.13927753269870752,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
mne.sol,MNE,sol,2018,-0,0,3,0,-0,0.08751902587519027,1,0,0.07744859670739546,0,0,0.07744859670739546,965
mne.hyd,MNE,hyd,2018,182,2113,652.38,241.21004566210047,241.46742689217896,0.3733939557595995,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
mne.ore,MNE,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
mne.ore,MNE,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
mne.bio,MNE,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
mng.coa,MNG,coa,2018,3197,5782,2122,660.0456621004566,4241.60089985877,0.30175037334469507,0.15096052348035927,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
mng.nga,MNG,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
mng.oil,MNG,oil,2018,102,295,180,33.67579908675799,135.32789858792447,0.1871098427194318,0.24887530243895342,0,NA,NA,NA,NA,NA
mng.nuc,MNG,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
mng.wnd,MNG,wnd,2018,29,340,156,38.81278538812786,38.47557901029225,0.3817824317995551,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
mng.sol,MNG,sol,2018,3,33,63,3.767123287671233,3.9802323114095435,0.09129412191056027,1,0,0.07744859670739546,0,0,0.07744859670739546,965
mng.hyd,MNG,hyd,2018,7,85,29,9.703196347031964,9.287208726622268,0.2322468902535034,0.7252081885534576,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
mng.ore,MNG,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
mng.ore,MNG,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
mng.bio,MNG,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
moz.coa,MOZ,coa,2018,-0,0,58.5,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
moz.nga,MOZ,nga,2018,495,2736,658.4,312.32876712328766,656.7383313825746,0.4804268650443584,0.4816424332645529,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
moz.oil,MOZ,oil,2018,-0,0,189.6,0,-0,NA,NA,0,NA,NA,NA,NA,NA
moz.nuc,MOZ,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
moz.wnd,MOZ,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
moz.sol,MOZ,sol,2018,-0,2,17,0.228310502283105,-0,0.01171232876712329,1,0,0.07744859670739546,0,0,0.07744859670739546,965
moz.hyd,MOZ,hyd,2018,1197,13921,2207,1589.1552511415525,1588.112692252408,0.720980095503514,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
moz.ore,MOZ,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
moz.ore,MOZ,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
moz.bio,MOZ,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
mys.coa,MYS,coa,2018,20472,77286,9546,8822.602739726028,27161.105293058725,0.9111438246146754,0.32022919744707484,0.9,0.0760971929344594,0.04838801115289474,0.004900000000000001,0.02770918178156467,1630
mys.nga,MYS,nga,2018,12816,63886,14074.5,7292.922374429224,17003.55243434157,0.5353903591309844,0.4431633706360157,0.9,0.08535632985086253,0.0519341182534375,0.0025,0.03342221159742505,890
mys.oil,MYS,oil,2018,380,1048,2207.6,119.63470319634703,504.16275944520885,0.05834969958491257,0.25549843654735876,0,NA,NA,NA,NA,NA
mys.nuc,MYS,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
mys.wnd,MYS,wnd,2018,-0,0,1.15,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
mys.sol,MYS,sol,2018,49,573,483,65.41095890410959,65.01046108635587,0.09879659566824546,0.7340165707235319,0,0.09233230562610235,0,0,0.09233230562610235,1090
mys.hyd,MYS,hyd,2018,2264,26325,6148.1,3005.1369863013697,3003.7486510104022,0.4865314201462099,0.9958369263668975,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
mys.ore,MYS,ore,2018,147,512,0,58.44748858447488,195.03138325906767,NA,NA,0,NA,NA,NA,NA,NA
mys.ore,MYS,ore,2018,147,512,0,58.44748858447488,195.03138325906767,0.38123456790123456,1,0,0.17044542605653315,0.0024790123456790124,0.0024790123456790124,0.16796641371085413,5119.876543209876
mys.bio,MYS,bio,2018,289,840,777,95.89041095890411,383.42904599911935,0.1294030282728913,0.2622288374268533,0,0.1796006331595527,0.11922214678857143,0.0094,0.060378486370981276,3060
ner.coa,NER,coa,2018,74,240,40,27.397260273972602,98.17906368143542,0.6135847602739727,0.24998598978897973,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
ner.nga,NER,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
ner.oil,NER,oil,2018,83,342,210,39.04109589041096,110.11976061566403,0.16634034572733203,0.317213481099512,0,NA,NA,NA,NA,NA
ner.nuc,NER,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
ner.wnd,NER,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
ner.sol,NER,sol,2018,2,24,20,2.73972602739726,2.653488207606362,0.06652739726027398,0.5014335248942862,0,0.07744859670739546,0,0,0.07744859670739546,965
ner.hyd,NER,hyd,2018,-0,0,0,0,-0,0.64,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
ner.ore,NER,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
ner.ore,NER,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
ner.bio,NER,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
nga.coa,NGA,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
nga.nga,NGA,nga,2018,6404,29791,15703,3400.799086757991,8496.469240755572,0.18821089432057453,0.34784751050933693,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
nga.oil,NGA,oil,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
nga.nuc,NGA,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
nga.wnd,NGA,wnd,2018,-0,0,3,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
nga.sol,NGA,sol,2018,2,28,19,3.1963470319634704,2.653488207606362,0.16264359528959382,1,0,0.07744859670739546,0,0,0.07744859670739546,965
nga.hyd,NGA,hyd,2018,555,6458,2111,737.2146118721461,736.3429776107655,0.2957233798173949,0.8478006496648005,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
nga.ore,NGA,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
nga.ore,NGA,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
nga.bio,NGA,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
nic.coa,NIC,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
nic.nga,NIC,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
nic.oil,NIC,oil,2018,416,1898,808.66,216.66666666666666,551.9255471821234,0.27493772605608213,0.40282813993233574,0,NA,NA,NA,NA,NA
nic.nuc,NIC,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
nic.wnd,NIC,wnd,2018,69,801,186.2,91.43835616438356,91.5453431624195,0.49082527747941285,0.9983213073385919,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
nic.sol,NIC,sol,2018,2,24,13.96,2.73972602739726,2.653488207606362,0.19613278643482354,1,0,0.07744859670739546,0,0,0.07744859670739546,965
nic.hyd,NIC,hyd,2018,35,411,142.45,46.917808219178085,46.436043633111346,0.32928304572140193,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
nic.ore,NIC,ore,2018,689,801,154.5,91.43835616438356,914.1266875203918,0.5921258737125209,0.10007742771052587,0,NA,NA,NA,NA,NA
nic.ore,NIC,ore,2018,689,801,154.5,91.43835616438356,914.1266875203918,0.5921258737125209,0.10007742771052587,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
nic.bio,NIC,bio,2018,387,702,176.6,80.13698630136986,513.4499681718312,0.4309463509103978,0.14822306025600318,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
nld.coa,NLD,coa,2018,5867,30298,6988.6667,3458.675799086758,7784.007657013265,0.490962122899552,0.44079743885888617,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
nld.nga,NLD,nga,2018,9415,58359,13699.3333,6661.986301369863,12491.295737306951,0.49085546394726565,0.5383262668784964,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
nld.oil,NLD,oil,2018,373,1304,222,148.8584474885845,494.8755507185866,0.6682205150355836,0.2997621404462081,0,NA,NA,NA,NA,NA
nld.nuc,NLD,nuc,2018,916,3515,485,401.25570776255705,1215.2975990837142,0.8296753989549499,0.33110619884095766,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
nld.wnd,NLD,wnd,2018,908,10564,4393,1205.9360730593608,1204.6836462532888,0.2741180551874246,0.9995990401161046,0,0.06355621973190605,0.006900000000000001,0.006900000000000001,0.05665621973190605,1640
nld.sol,NLD,sol,2018,318,3693,4522,421.5753424657534,421.9046250094117,0.08081998913480318,0.866233667998845,0,0.07744859670739546,0,0,0.07744859670739546,965
nld.hyd,NLD,hyd,2018,6,72,37,8.219178082191782,7.960464622819087,0.22125509070714552,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
nld.ore,NLD,ore,2018,1823,5064,6.007031963470319,578.082191780822,2418.6545012331994,1,NA,0,NA,NA,NA,NA,NA
nld.ore,NLD,ore,2018,1823,5064,6.007031963470319,578.082191780822,2418.6545012331994,1,1,0,0.15696325056938942,0.005066666666666667,0.005066666666666667,0.15189658390272276,5020
nld.bio,NLD,bio,2018,505,1496,1122,170.77625570776254,670.0057724206066,0.5974538393605678,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
nor.coa,NOR,coa,2018,50,178,50,20.319634703196346,66.33720519015905,0.4085205479452055,0.3079120885287223,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
nor.nga,NOR,nga,2018,327,2586,311,295.2054794520548,433.8453219436402,0.9879633748843765,0.7082169474883863,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
nor.oil,NOR,oil,2018,4,30,28,3.4246575342465753,5.306976415212724,0.11608365949119373,0.6124659714778736,0,NA,NA,NA,NA,NA
nor.nuc,NOR,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
nor.wnd,NOR,wnd,2018,333,3876,1710,442.4657534246575,441.8057865664594,0.25896633421453175,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
nor.sol,NOR,sol,2018,-0,2,68,0.228310502283105,-0,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
nor.hyd,NOR,hyd,2018,11934,138796,32701,15844.292237442922,15833.364134787163,0.48700885349881773,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
nor.ore,NOR,ore,2018,215,360,0,41.0958904109589,285.24998231768393,NA,NA,0,NA,NA,NA,NA,NA
nor.ore,NOR,ore,2018,215,360,0,41.0958904109589,285.24998231768393,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
nor.bio,NOR,bio,2018,37,16,196,1.82648401826484,49.08953184071771,0.22481595377877178,0.8976236946731296,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
npl.coa,NPL,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
npl.nga,NPL,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
npl.oil,NPL,oil,2018,-0,0,70.41,0,-0,NA,NA,0,NA,NA,NA,NA,NA
npl.nuc,NPL,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
npl.wnd,NPL,wnd,2018,1,14,0.6463470319634703,1.5981735159817352,1.326744103803181,1,0.4871678194089447,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
npl.sol,NPL,sol,2018,-0,1,53,0.1141552511415525,-0,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
npl.hyd,NPL,hyd,2018,421,4898,1128.705,559.1324200913242,558.5592677011392,0.4959388238175487,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
npl.ore,NPL,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
npl.ore,NPL,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
npl.bio,NPL,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
nzl.coa,NZL,coa,2018,382,1583,258,180.70776255707761,506.8162476528152,0.7005668383420056,0.35663072194176026,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
nzl.nga,NZL,nga,2018,1057,5730,1536.14,654.1095890410959,1402.3685177199627,0.4241144173086868,0.46457055529441316,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
nzl.oil,NZL,oil,2018,3,12,183.1384,1.36986301369863,3.9802323114095435,NA,0.3345901623694036,0,NA,NA,NA,NA,NA
nzl.nuc,NZL,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
nzl.wnd,NZL,wnd,2018,178,2068,689.45,236.07305936073058,236.16045047696625,0.35134126831956247,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
nzl.sol,NZL,sol,2018,9,99,90,11.301369863013699,11.940696934228633,0.12323896499238965,0.9288827034476257,0,0.07744859670739546,0,0,0.07744859670739546,965
nzl.hyd,NZL,hyd,2018,2260,26287,5380.5,3000.799086757991,2998.44167459519,0.5578514180456315,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
nzl.ore,NZL,ore,2018,4833,8240,957.2,940.6392694063927,6412.154253680776,0.9556760752918997,0.1426623725940932,0,NA,NA,NA,NA,NA
nzl.ore,NZL,ore,2018,4833,8240,957.2,940.6392694063927,6412.154253680776,0.9556760752918997,0.1426623725940932,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
nzl.bio,NZL,bio,2018,78,309,267.306,35.273972602739725,103.48604009664814,0.24430473316934984,0.6310428048418619,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
omn.coa,OMN,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
omn.nga,OMN,nga,2018,6805,36537,9727.9,4170.890410958904,9028.493626380648,0.4301830326001553,0.46350783375461585,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
